829	832	2.47907164351
7275	9779	2.47907164351
55110	9939	2.47907164351
5230	64210	2.47907164351
51647	9391	2.47907164351
51018	56342	2.47907164351
4682	64428	2.47907164351
27243	327	2.47907164351
25828	5425	2.47907164351
2237	7498	2.47907164351
191	79078	2.47907164351
10694	373156	2.47907164351
10007	51005	2.47907164351
51018	692312	2.47907164351
4116	9939	2.47907164351
830	832	2.47907164351
6176	6181	2.47907164351
6175	6176	2.47907164351
57511	84342	2.47907164351
5701	5711	2.47907164351
5700	5708	2.47907164351
56949	57461	2.47907164351
55611	7322	2.47907164351
51506	79876	2.47907164351
400569	6837	2.47907164351
3619	6790	2.47907164351
262	4817	2.47907164351
2339	2342	2.47907164351
1629	54853	2.47907164351
1457	9352	2.47907164351
100534599	56949	2.47907164351
283106	9352	2.47907164351
5232	64210	2.47907164351
7181	9807	2.47907164351
6633	6636	2.47907164351
5702	6729	2.47907164351
5702	5715	2.47907164351
5518	8030	2.47907164351
55094	84292	2.47907164351
54107	54108	2.47907164351
51652	6203	2.47907164351
51455	6625	2.47907164351
513	9793	2.47907164351
403	5147	2.47907164351
3921	6227	2.47907164351
285782	9217	2.47907164351
25804	51690	2.47907164351
23028	23186	2.47907164351
1781	83658	2.47907164351
138199	7020	2.47907164351
10533	83734	2.47907164351
10533	64422	2.47907164351
10289	8663	2.47907164351
10289	728689	2.47907164351
132789	51005	2.47907164351
10209	8663	2.47907164351
10209	728689	2.47907164351
5824	9804	2.47907164351
5557	6187	2.47907164351
2170	79716	2.47907164351
126003	6399	2.47907164351
11094	23673	2.47907164351
6188	84946	2.47907164351
6117	6118	2.47907164351
5714	80212	2.47907164351
5713	5719	2.47907164351
54808	83699	2.47907164351
54439	8106	2.47907164351
27249	4548	2.47907164351
2547	7520	2.47907164351
22938	51645	2.47907164351
16	3800	2.47907164351
11316	1314	2.47907164351
11073	8531	2.47907164351
10632	23023	2.47907164351
10529	7486	2.47907164351
10471	5204	2.47907164351
100526767	6203	2.47907164351
64398	8038	2.47907164351
6143	9343	2.47907164351
55139	7415	2.47907164351
54862	63929	2.47907164351
3065	90411	2.47907164351
25820	7332	2.47907164351
23233	3065	2.47907164351
23212	5499	2.47907164351
2197	3065	2.47907164351
1743	4967	2.47907164351
163404	54862	2.47907164351
11047	91464	2.47907164351
11047	8725	2.47907164351
11047	51377	2.47907164351
11041	79763	2.47907164351
10534	10576	2.47907164351
10197	11235	2.47907164351
79585	983	2.47907164351
636	80724	2.47907164351
5928	8520	2.47907164351
5500	5504	2.47907164351
51750	6182	2.47907164351
3550	55234	2.47907164351
3312	573	2.47907164351
29127	5883	2.47907164351
23658	51690	2.47907164351
1917	8882	2.47907164351
6921	6923	2.47907164351
5704	5710	2.47907164351
56899	81553	2.47907164351
529	534	2.47907164351
4715	91408	2.47907164351
3476	5537	2.47907164351
2957	51659	2.47907164351
2935	7101	2.47907164351
23294	81553	2.47907164351
1499	30851	2.47907164351
11189	8678	2.47907164351
10171	55011	2.47907164351
10171	4173	2.47907164351
100287171	51019	2.47907164351
100529144	983	2.47907164351
23023	267020	2.47907164351
4648	7319	2.47907164351
27095	51399	2.47907164351
122553	27095	2.47907164351
10899	5887	2.47907164351
10094	10810	2.47907164351
1780	83658	2.47907164351
55611	7323	2.47907164351
5519	8030	2.47907164351
81576	978	2.47907164351
79666	83892	2.47907164351
6790	7486	2.47907164351
5437	978	2.47907164351
5162	5860	2.47907164351
51108	81542	2.47907164351
5082	6118	2.47907164351
4292	9349	2.47907164351
3276	8106	2.47907164351
23023	9570	2.47907164351
23023	23443	2.47907164351
22796	51253	2.47907164351
1892	84836	2.47907164351
1491	23558	2.47907164351
11094	51108	2.47907164351
7251	79720	2.47907164351
654364	7335	2.47907164351
5934	7335	2.47907164351
5684	57708	2.47907164351
4831	7335	2.47907164351
2932	4931	2.47907164351
1434	1737	2.47907164351
1386	54482	2.47907164351
128387	7335	2.47907164351
10480	50484	2.47907164351
10480	1363	2.47907164351
138199	7021	2.47907164351
10428	678	2.47907164351
6635	6636	2.47907164351
25980	56850	2.47907164351
25980	55697	2.47907164351
23498	4287	2.47907164351
1396	1781	2.47907164351
10139	154796	2.47907164351
47	64841	2.47907164351
5700	79763	2.47907164351
5499	5504	2.47907164351
51634	84811	2.47907164351
51634	7153	2.47907164351
27339	5692	2.47907164351
23658	79763	2.47907164351
1164	6898	2.47907164351
1164	22950	2.47907164351
10534	10575	2.47907164351
10213	84447	2.47907164351
10403	8548	2.47907164351
10403	23649	2.47907164351
5053	6204	2.47907164351
23784	48	2.47907164351
1781	83657	2.47907164351
16	3798	2.47907164351
138199	7022	2.47907164351
16	3799	2.47907164351
6182	7372	2.47907164351
5713	6950	2.47907164351
51520	6598	2.47907164351
285672	79666	2.47907164351
1892	891	2.47907164351
129880	51373	2.47907164351
6434	91408	2.47907164351
5710	9349	2.47907164351
55679	6251	2.47907164351
5531	9382	2.47907164351
1163	6898	2.47907164351
1163	286827	2.47907164351
11337	115201	2.47907164351
10206	1163	2.47907164351
2885	6654	2.47907164351
22919	92856	2.47907164351
115825	7905	2.47907164351
10291	1650	2.47907164351
10291	1537	2.47907164351
388630	51171	2.47907164351
23708	7101	2.47907164351
2647	79036	2.47907164351
23534	5901	2.47907164351
3066	90411	2.47907164351
23233	3066	2.47907164351
2197	3066	2.47907164351
138199	339488	2.47907164351
51571	56899	2.47907164351
23294	51571	2.47907164351
7319	8379	2.47907164351
5887	8379	2.47907164351
5884	5984	2.47907164351
414301	5887	2.47907164351
27095	6399	2.47907164351
2597	7319	2.47907164351
129285	6240	2.47907164351
126003	27095	2.47907164351
55163	6599	2.47907164351
51594	7091	2.47907164351
